Position,Title,Type,Stories_Title,Source_Name,Source_Icon,Source_Authors,Link,Thumbnail,Date,Extracted_Date,Extracted_Time,Source_Icon_Domain,Link_Domain,Thumbnail_Domain,title_length,source_encoded,extracted_date,recency_factor,popularity_score,Sentiment_Score,Compound,Positive,Negative,Neutral,Sentiment_Label,polarity,sentiment_score
39, movies and shows to stream this weekend from a movie about the dating game killer to a new season of a hit netflix legal drama,block,,Business Insider,https://lh3.googleusercontent.com/MD0yHuvt1mX8YyHUcdTCsQqMKGubFCwbWmpxzkT1xnE5wZ4aDRmb2zvkgfgG_b0mHNhaSxqO2A,Caralynn Matassa,https://www.businessinsider.com/best-shows-movies-streaming-netflix-max-apple-october-18-24,https://i.insider.com/67100c213f2165d716e2387e?width=700,2024-10-18 21:10:00+00:00,2024-10-18,21:10:00,lh3.googleusercontent.com,www.businessinsider.com,i.insider.com,127,45,2024-10-18,17,0.23334917617237,"{'neg': 0.149, 'neu': 0.799, 'pos': 0.052, 'compound': -0.5859}",-0.5859,0.052,0.149,0.799,Negative,-0.02121212121212122,-0.02121212121212122
40,the best scifi movies to watch on netflix this october,block,,Polygon,"https://encrypted-tbn1.gstatic.com/faviconV2?url=https://www.polygon.com&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL","Austen Goslin, Toussaint Egan",https://www.polygon.com/what-to-watch/466140/best-sci-fi-movies-watch-netflix-october-2024,"https://platform.polygon.com/wp-content/uploads/sites/2/2024/10/Mobile-Suit-Gundam.jpeg?quality=90&strip=all&crop=25,0,50,100",2024-10-19 12:00:00+00:00,2024-10-19,12:00:00,encrypted-tbn1.gstatic.com,www.polygon.com,platform.polygon.com,54,342,2024-10-19,16,0.5180496533214045,"{'neg': 0.0, 'neu': 0.682, 'pos': 0.318, 'compound': 0.6369}",0.6369,0.318,0.0,0.682,Positive,1.0,1.0
41, movies that saved actors careers,block,,The Independent,https://lh3.googleusercontent.com/_zEm8Q1-YFuKnZxWH91wnuqsgOjZn0yWLRelHGytxrXfTWLxpJmcBD-IvJLxTqHUQntOsty8dXg,Louis Chilton,https://www.independent.co.uk/arts-entertainment/films/features/movies-actors-careers-saved-list-b2632685.html,https://static.independent.co.uk/2023/10/25/13/Collage%20Maker-25-Oct-2023-01-11-PM-26.jpg,2024-10-21 08:55:00+00:00,2024-10-21,08:55:00,lh3.googleusercontent.com,www.independent.co.uk,static.independent.co.uk,33,441,2024-10-21,14,0.6192965779467678,"{'neg': 0.0, 'neu': 0.588, 'pos': 0.412, 'compound': 0.4215}",0.4215,0.412,0.0,0.588,Positive,0.0,0.0
42,ferrari lamborghini  maserati producer andrea iervolino revving up bugatti movie next,block,,Deadline,"https://encrypted-tbn0.gstatic.com/faviconV2?url=https://deadline.com&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL",Andreas Wiseman,https://deadline.com/2024/10/bugatti-ettore-movie-ferrari-producer-andrea-iervolino-1236121539/,https://deadline.com/wp-content/uploads/2024/10/Ettore-Bugati.jpg?w=681&h=383&crop=1,2024-10-21 08:00:00+00:00,2024-10-21,08:00:00,encrypted-tbn0.gstatic.com,deadline.com,deadline.com,85,105,2024-10-21,14,0.2390684410646387,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,0.0,1.0,Neutral,0.0,0.0
43,pro wrestlers who played villains in movies,block,,MSN,"https://encrypted-tbn2.gstatic.com/faviconV2?url=https://www.msn.com&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL",Michael Weyer,https://www.msn.com/en-us/entertainment/news/pro-wrestlers-who-played-villains-in-movies/ar-AA1sCV8V,https://img-s-msn-com.akamaized.net/tenant/amp/entityid/AA1sCSAI.img?w=768&h=384&m=6&x=513&y=109&s=285&d=285,2024-10-21 08:25:00+00:00,2024-10-21,08:25:00,encrypted-tbn2.gstatic.com,www.msn.com,img-s-msn-com.akamaized.net,43,254,2024-10-21,14,0.3716730038022813,"{'neg': 0.373, 'neu': 0.424, 'pos': 0.203, 'compound': -0.4588}",-0.4588,0.203,0.373,0.424,Negative,0.0,0.0
44, hotels from famous moviesthat you can actually stay in,block,,Condé Nast Traveler,https://lh3.googleusercontent.com/-HSAQwIKVGh3zUZoqfIM3tZWKfZaO2EtPN0vfIThie9TVzzzf9zvrFEsII3cH-Nz26woJYxYTw,"Paris Wilson, James Medd",https://www.cntraveler.com/gallery/movies-filmed-in-hotels,https://media.cntraveler.com/photos/65c25a4e275ae7ca89f7edab/16:9/w_320%2Cc_limit/hotels%2520from%2520films.jpg,2024-10-18 22:42:00+00:00,2024-10-18,22:42:00,lh3.googleusercontent.com,www.cntraveler.com,media.cntraveler.com,55,84,2024-10-18,17,0.1520754119138149,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,0.0,1.0,Neutral,0.25,0.25
45, best new movies to stream this weekend on netflix prime video hulu and more,block,,Tom's Guide,https://lh3.googleusercontent.com/YwroNBJq4UKY_6hH7n50b5Fnc3YEroWUN9CgsQG7p4WAvyJpTsXRG6taE0Te0iJafGqtei-zG_E,Alix Blackburn,https://www.tomsguide.com/entertainment/streaming/5-best-new-movies-to-stream-this-weekend-on-netflix-prime-video-hulu-and-more-october-18-2024,https://cdn.mos.cms.futurecdn.net/ZYoQXqeDk5XTJPFhPHy8gN-1200-80.jpg,2024-10-19 04:00:00+00:00,2024-10-19,04:00:00,lh3.googleusercontent.com,www.tomsguide.com,cdn.mos.cms.futurecdn.net,76,485,2024-10-19,16,0.7637720867814806,"{'neg': 0.0, 'neu': 0.756, 'pos': 0.244, 'compound': 0.6369}",0.6369,0.244,0.0,0.756,Positive,0.5454545454545454,0.5454545454545454
46,one of the best scifi movies of  is exclusive to max somehow,block,,Forbes,https://lh3.googleusercontent.com/NIjzR9QHtZJllEvJIVkODXFQ7_rbx1BMBXx2rNUbttjuu9YWLIp2_juQaI9jJ2rDtzi6snbZ,Paul Tassi,https://www.forbes.com/sites/paultassi/2024/10/13/one-of-the-best-sci-fi-movies-of-2024-is-exclusive-to-max-somehow/,https://imageio.forbes.com/specials-images/imageserve/670bdb78cfe8c1ed7138c6b9/caddo1/960x0.png?format=png&width=960,2024-10-13 14:43:00+00:00,2024-10-13,14:43:00,lh3.googleusercontent.com,www.forbes.com,imageio.forbes.com,60,156,2024-10-13,22,0.2642254918168291,"{'neg': 0.0, 'neu': 0.637, 'pos': 0.363, 'compound': 0.6908}",0.6908,0.363,0.0,0.637,Positive,1.0,1.0
47,lifetime unveils  holiday movie schedule including romcom inspired by taylor swift and travis kelce,block,,Variety,"https://encrypted-tbn1.gstatic.com/faviconV2?url=https://variety.com&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL",Emily Longeretta,https://variety.com/lists/lifetime-christmas-movie-schedule-2024-holiday-slate/,https://variety.com/wp-content/uploads/2024/10/The-Holiday-Junkie-.jpg?w=1000&h=667&crop=1,2024-10-15 18:00:00+00:00,2024-10-15,18:00:00,encrypted-tbn1.gstatic.com,variety.com,variety.com,99,514,2024-10-15,20,0.8488321564367189,"{'neg': 0.0, 'neu': 0.588, 'pos': 0.412, 'compound': 0.7717}",0.7717,0.412,0.0,0.588,Positive,0.0,0.0
48,has winnipegs greatest filmmaker gone hollywood,block,,The New York Times,https://lh3.googleusercontent.com/tDFSwtr61ZReDD_jw6kEPWegHMSqGEHx-ZS_t-e10We-GfWEPVYkn0uLk_Vn8XQHg8wcnhMWmug,Mark Binelli,https://www.nytimes.com/2024/10/18/magazine/guy-maddin-rumors-movie-winnipeg-canada.html,https://static01.nyt.com/images/2024/10/20/magazine/20mag-maddin/20mag-maddin-articleLarge.jpg?quality=75&auto=webp&disable=upscale,2024-10-18 09:02:00+00:00,2024-10-18,09:02:00,lh3.googleusercontent.com,www.nytimes.com,static01.nyt.com,47,455,2024-10-18,17,0.6658586818757921,"{'neg': 0.0, 'neu': 0.543, 'pos': 0.457, 'compound': 0.6369}",0.6369,0.457,0.0,0.543,Positive,1.0,1.0
49,sonys spiderman universe how to watch the venom and spiderman movies in chronological order,block,,IGN,https://lh3.googleusercontent.com/JzIjfJdTnXKNy_r1LpAEdDziuI76cUWAkpJlNRU8S6Qu89pU_KvkskqSGnVPWvCLlW5ZUsEYTgo,Jesse Schedeen,https://www.ign.com/articles/sony-spider-man-universe-in-order,https://assets-prd.ignimgs.com/2024/10/18/spidermanmovies-blogroll-1729276811756.jpg?crop=16%3A9&width=888,2024-10-18 18:52:00+00:00,2024-10-18,18:52:00,lh3.googleusercontent.com,www.ign.com,assets-prd.ignimgs.com,91,202,2024-10-18,17,0.3887674271229403,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,0.0,1.0,Neutral,0.0,0.0
50, of the scariest scenes in otherwise unscary movies,block,,Cracked.com,https://lh3.googleusercontent.com/LCkg6aRxoeQnX6f0p9kR7EFF14-fPV5cAHszT1lmT0wVcd9DphEfl4eGmQkojyCjFDD2n_5bSs8,Amanda Mannen,https://www.cracked.com/article_43949_27-of-the-scariest-scenes-in-otherwise-unscary-movies.html,https://s3.crackedcdn.com/phpimages/article/0/8/8/1169088.jpg,2024-10-20 16:00:00+00:00,2024-10-20,16:00:00,lh3.googleusercontent.com,www.cracked.com,s3.crackedcdn.com,51,92,2024-10-20,15,0.1558875950570342,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,0.0,1.0,Neutral,0.0,0.0
51,michelle yeohs star trek spy movie has a release date,block,,The Verge,https://lh3.googleusercontent.com/vkRH5gyHtLcKAoRSFHK1ATEgKtHDXoi9iRKKOdVhOng8g7qF2_QCVT1f11q_y_4y95_PY5VzWQ,Wes Davis,https://www.theverge.com/2024/10/20/24274900/star-trek-section-31-michelle-yeoh-paramount-plus-streaming-premiere-date,https://cdn.vox-cdn.com/thumbor/ORbY_Z5pU-TbbdYQioWCBzKtKps=/436x134:1770x878/1200x628/filters:focal(885x477:886x478)/cdn.vox-cdn.com/uploads/chorus_asset/file/25690382/Screenshot_2024_10_20_at_5.15.01_PM.png,2024-10-20 22:32:00+00:00,2024-10-20,22:32:00,lh3.googleusercontent.com,www.theverge.com,cdn.vox-cdn.com,53,474,2024-10-20,15,0.7043666825095055,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,0.0,1.0,Neutral,0.0,0.0
52,the  best movies on netflix right now october ,block,,Vulture,"https://encrypted-tbn1.gstatic.com/faviconV2?url=https://www.vulture.com&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL",Brian D. Tallerico,https://www.vulture.com/article/best-movies-on-netflix-right-now.html,https://pyxis.nymag.com/v1/imgs/364/94d/8b5172fc3178895b3ff15669bbe7a01671-26-babadook.rsquare.w400.jpg,2024-10-18 12:00:00+00:00,2024-10-18,12:00:00,encrypted-tbn1.gstatic.com,www.vulture.com,pyxis.nymag.com,46,519,2024-10-18,17,0.7552122940430924,"{'neg': 0.0, 'neu': 0.625, 'pos': 0.375, 'compound': 0.6369}",0.6369,0.375,0.0,0.625,Positive,0.6428571428571428,0.6428571428571428
53,how to watch all  new christmas movies this year,block,,Entertainment Weekly News,https://lh3.googleusercontent.com/JNRKI3r2hZJbHEDong8cJrq3QcbQavNxJfwFkFnvAUqaigVF9DovyBkGg0mqBA1o9fX7fgEJhA,Emlyn Travis,https://ew.com/how-to-watch-christmas-movies-2024-8728376,https://ew.com/thmb/xC2LIuDjTlIQXG8OYHtPT0_LbRc=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/Twas-the-Date-Before-Christmas-091824-2-49139194d471465b99d6c0a8e3d24dc1.jpg,2024-10-18 14:09:00+00:00,2024-10-18,14:09:00,lh3.googleusercontent.com,ew.com,ew.com,48,129,2024-10-18,17,0.2029309252217996,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,0.0,1.0,Neutral,0.13636363636363635,0.13636363636363635
54,the  best new horror movies to stream this halloween,block,,Lifehacker,https://lh3.googleusercontent.com/sr5UkYNopTBE8mHM06-pJYvUXGHupHEKxkIRkHafUVKDiDZopgeyIhMpBsru0yrfQ20dDTYdFvY,Stephen Johnson,https://lifehacker.com/entertainment/best-new-horror-movies-to-stream-this-halloween,https://lifehacker.com/imagery/articles/01JAE7T8QGK29VC1YP8T4J3ASQ/hero-image.fill.size_1248x702.v1729214124.jpg,2024-10-18 15:30:00+00:00,2024-10-18,15:30:00,lh3.googleusercontent.com,lifehacker.com,lifehacker.com,52,243,2024-10-18,17,0.3730830164765524,"{'neg': 0.248, 'neu': 0.47, 'pos': 0.282, 'compound': 0.128}",0.128,0.282,0.248,0.47,Positive,0.5681818181818181,0.5681818181818181
55, new movies and shows to watch this weekend on netflix max and more oct ,block,,Tom's Guide,https://lh3.googleusercontent.com/YwroNBJq4UKY_6hH7n50b5Fnc3YEroWUN9CgsQG7p4WAvyJpTsXRG6taE0Te0iJafGqtei-zG_E,Malcolm Mcmillan,https://www.tomsguide.com/entertainment/streaming/9-new-movies-and-shows-to-watch-this-weekend-on-netflix-max-and-more-oct-18-20,https://cdn.mos.cms.futurecdn.net/NyNvpZLueRb7Xappm83hNL-1200-80.jpg,2024-10-18 11:01:00+00:00,2024-10-18,11:01:00,lh3.googleusercontent.com,www.tomsguide.com,cdn.mos.cms.futurecdn.net,72,485,2024-10-18,17,0.7561628643852979,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,0.0,1.0,Neutral,0.3181818181818182,0.3181818181818182
56, new movies and tv shows to stream on netflix prime video max and more this weekend october ,block,,TechRadar,https://lh3.googleusercontent.com/h3jba9VMZkFHG1QVakElUh94ugAfWEJfnBwg-v1YYuGEsB7Xo0Na9-1HSp2RTIvArgKT-D_A5g,"Lucy Buglass, Grace Morris, Amelia Schwanke",https://www.techradar.com/streaming/7-new-movies-and-tv-shows-to-stream-on-netflix-prime-video-max-and-more-this-weekend-october-18,https://cdn.mos.cms.futurecdn.net/xJA3keRXhxMJwsB4RcsH33-1200-80.jpg,2024-10-18 14:00:00+00:00,2024-10-18,14:00:00,lh3.googleusercontent.com,www.techradar.com,cdn.mos.cms.futurecdn.net,92,418,2024-10-18,17,0.6986533586818757,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,0.0,1.0,Neutral,0.3181818181818182,0.3181818181818182
57,jason segels career movies and tv shows,block,,Deadline,"https://encrypted-tbn0.gstatic.com/faviconV2?url=https://deadline.com&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL",,https://deadline.com/gallery/jason-segel-movies-and-tv-shows/,https://deadline.com/wp-content/uploads/2024/10/Jason-Segel-Movies-TV-Shows.jpg?w=681&h=383&crop=1,2024-10-16 20:24:00+00:00,2024-10-16,20:24:00,encrypted-tbn0.gstatic.com,deadline.com,deadline.com,39,105,2024-10-16,19,0.1515922053231939,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,0.0,1.0,Neutral,0.0,0.0
58,the  best horror movies on netflix will scare you senseless,block,,Cosmopolitan,https://lh3.googleusercontent.com/ZqGuklsoy-4Z5zJN6JppwoKfxV4StxzX3SCkvOurfr4EEKIsltVGL8R9KE4F4cuns-LPdqperw,Lia Beck,https://www.cosmopolitan.com/entertainment/movies/g62608271/best-horror-movies-netflix-halloween-2024/,"https://hips.hearstapps.com/hmg-prod/images/mcdscre-pa035-670ff300c8cef.jpg?crop=1xw:0.7997630331753555xh;center,top",2024-10-16 13:59:00+00:00,2024-10-16,13:59:00,lh3.googleusercontent.com,www.cosmopolitan.com,hips.hearstapps.com,59,87,2024-10-16,19,0.1639496197718631,"{'neg': 0.381, 'neu': 0.387, 'pos': 0.232, 'compound': -0.4019}",-0.4019,0.232,0.381,0.387,Negative,1.0,1.0
59,heres when to watch  new hallmark christmas movies this year,block,,9News.com KUSA,"https://encrypted-tbn2.gstatic.com/faviconV2?url=https://www.9news.com&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL",Alexander Kirk,https://www.9news.com/article/life/holidays/holiday-guide/hallmark-christmas-movies-schedule-2024/73-6bbe933c-4f5a-4ef1-8ba6-1935184c64ea,https://media.9news.com/assets/KUSA/images/b2b060f0-b89c-4390-aef8-d8faab918b5f/20240924T210123/b2b060f0-b89c-4390-aef8-d8faab918b5f_1920x1080.jpg,2024-10-18 22:01:00+00:00,2024-10-18,22:01:00,encrypted-tbn2.gstatic.com,www.9news.com,media.9news.com,60,4,2024-10-18,17,0.0475126742712293,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,0.0,1.0,Neutral,0.13636363636363635,0.13636363636363635
60,plex library looking thin load it up with public domain movies,block,,How-To Geek,https://lh3.googleusercontent.com/dp-siQd7bvGK_KPaRg28RmZApN-VG-6gRnQdH8GIe0Fw232Pcaw3LH2WM95U3NO8vu1Ho6fD,Derrik Diener,https://www.howtogeek.com/plex-library-looking-thin-load-it-up-with-public-domain-movies/,https://static1.howtogeekimages.com/wordpress/wp-content/uploads/2024/10/plex-logo-surrounded-by-some-movies-and-several-screens-in-the-background.jpg,2024-10-18 21:00:00+00:00,2024-10-18,21:00:00,lh3.googleusercontent.com,www.howtogeek.com,static1.howtogeekimages.com,62,197,2024-10-18,17,0.3265050697084916,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,0.0,1.0,Neutral,-0.2,-0.2
61,the best halloween movies to watch in ,block,,TV Guide,"https://encrypted-tbn0.gstatic.com/faviconV2?url=https://www.tvguide.com&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL",,https://www.tvguide.com/news/best-halloween-movies/,https://www.tvguide.com/a/img/resize/5f46d073379585fa023a69f5277d707c8016f8d1/hub/2024/10/16/ffabd773-7301-4827-ba00-d91a2205060d/terrifier.jpg?auto=webp&width=1092,2024-10-16 17:00:00+00:00,2024-10-16,17:00:00,encrypted-tbn0.gstatic.com,www.tvguide.com,www.tvguide.com,38,412,2024-10-16,19,0.5874287072243344,"{'neg': 0.0, 'neu': 0.588, 'pos': 0.412, 'compound': 0.6369}",0.6369,0.412,0.0,0.588,Positive,1.0,1.0
62, best halloween movies you can stream for free right now,block,,Tom's Guide,https://lh3.googleusercontent.com/YwroNBJq4UKY_6hH7n50b5Fnc3YEroWUN9CgsQG7p4WAvyJpTsXRG6taE0Te0iJafGqtei-zG_E,Alix Blackburn,https://www.tomsguide.com/entertainment/streaming/5-best-halloween-movies-you-can-stream-for-free-right-now,https://cdn.mos.cms.futurecdn.net/73wDU33UWmGfjg5Hy5xgZc-1200-80.jpg,2024-10-17 04:33:00+00:00,2024-10-17,04:33:00,lh3.googleusercontent.com,www.tomsguide.com,cdn.mos.cms.futurecdn.net,56,485,2024-10-17,18,0.7257404442665598,"{'neg': 0.0, 'neu': 0.516, 'pos': 0.484, 'compound': 0.8176}",0.8176,0.484,0.0,0.516,Positive,0.5619047619047618,0.5619047619047618
63,before superhero movies directors were masters of the universe  now you can find them cowering in their trailers,block,,The Guardian,https://lh3.googleusercontent.com/SU8FywVNtcrG-wgjvZ_0D1-3JR_pN9LNSgjULFH74N748KVyEdkF1jdbvP4Lr7_ClbPZxL-iPw,Marina Hyde,https://www.theguardian.com/film/2024/oct/19/the-franchise-superhero-comic-book-movies-marina-hyde,https://i.guim.co.uk/img/media/18feed92654802348e92f13c97d0b387fa2d4030/0_6_1654_992/master/1654.jpg?width=1200&height=630&quality=85&auto=format&fit=crop&overlay-align=bottom%2Cleft&overlay-width=100p&overlay-base64=L2ltZy9zdGF0aWMvb3ZlcmxheXMvdGctb3BpbmlvbnMucG5n&enable=upscale&s=91cea0347f50dec92f6784553e4cafcd,2024-10-19 10:55:00+00:00,2024-10-19,10:55:00,lh3.googleusercontent.com,www.theguardian.com,i.guim.co.uk,112,437,2024-10-19,16,0.7637720867814806,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,0.0,1.0,Neutral,0.0,0.0
64, mustwatch tornado movies that will blow you away,block,,Forbes,https://lh3.googleusercontent.com/NIjzR9QHtZJllEvJIVkODXFQ7_rbx1BMBXx2rNUbttjuu9YWLIp2_juQaI9jJ2rDtzi6snbZ,Travis Bean,https://www.forbes.com/sites/entertainment/article/tornado-movies/,https://imageio.forbes.com/specials-images/imageserve/66ec3b6dc01413827c2ee811/Twister-Warner-Bros/960x0.jpg?format=jpg&width=960,2024-10-19 13:00:00+00:00,2024-10-19,13:00:00,lh3.googleusercontent.com,www.forbes.com,imageio.forbes.com,49,156,2024-10-19,16,0.2433348244240661,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,0.0,1.0,Neutral,0.0,0.0
65,where to stream the wild robot s best family movie,block,,Forbes,https://lh3.googleusercontent.com/NIjzR9QHtZJllEvJIVkODXFQ7_rbx1BMBXx2rNUbttjuu9YWLIp2_juQaI9jJ2rDtzi6snbZ,Paul Tassi,https://www.forbes.com/sites/paultassi/2024/10/15/where-to-stream-the-wild-robot-2024s-best-family-movie/,https://imageio.forbes.com/specials-images/imageserve/670e6ed64595965ce519160b/wild1/960x0.jpg?format=jpg&width=960,2024-10-15 13:36:00+00:00,2024-10-15,13:36:00,lh3.googleusercontent.com,www.forbes.com,imageio.forbes.com,50,156,2024-10-15,20,0.2452199891363389,"{'neg': 0.0, 'neu': 0.682, 'pos': 0.318, 'compound': 0.6369}",0.6369,0.318,0.0,0.682,Positive,0.55,0.55
66,these  horror movies are the scariest of all time where to stream them for halloween,block,,The Arizona Republic,"https://encrypted-tbn2.gstatic.com/faviconV2?url=https://www.azcentral.com&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL",Bill Goodykoontz,https://www.azcentral.com/story/entertainment/movies/billgoodykoontz/2024/10/15/best-horror-films/75674208007/,https://www.azcentral.com/gcdn/-mm-/de93269aae0377274e6e9e5fa9ced471eb9e2276/c=0-63-2355-1394/local/-/media/2017/09/15/Phoenix/Phoenix/636410912020838841-PNIBrd2-03-27-2015-Republic-1-D005-2015-03-25-IMG-PNI-0327-it-follows-1-1-CVAAKGBS-L584969221-IMG-PNI-0327-it-follows-1-1-CVAAKGBS.jpg?width=660&height=371&fit=crop&format=pjpg&auto=webp,2024-10-15 13:01:00+00:00,2024-10-15,13:01:00,encrypted-tbn2.gstatic.com,www.azcentral.com,www.azcentral.com,84,423,2024-10-15,20,0.6905621944595327,"{'neg': 0.209, 'neu': 0.791, 'pos': 0.0, 'compound': -0.5719}",-0.5719,0.0,0.209,0.791,Negative,0.0,0.0
67,the reason superhero films might actually be good for society study,block,,New York Post ,https://lh3.googleusercontent.com/FBmNEg55AyjS01UGglfHSug5fD4qJyNNZ6QXqwDhQczAmw6zPz5fUoWm9AfOtz7Ty70Gg41A,Eric Todisco,https://nypost.com/2024/10/20/lifestyle/superhero-movies-are-good-for-social-behavior-study-says/,https://nypost.com/wp-content/uploads/sites/2/2024/10/clay-enos-tm-dc-comics-25501554.jpg?quality=75&strip=all&w=562,2024-10-20 15:53:00+00:00,2024-10-20,15:53:00,lh3.googleusercontent.com,nypost.com,nypost.com,67,311,2024-10-20,15,0.498568203422053,"{'neg': 0.0, 'neu': 0.775, 'pos': 0.225, 'compound': 0.4404}",0.4404,0.225,0.0,0.775,Positive,0.7,0.7
68,disney movie to star actress with cerebral palsy,block,,Disability Scoop,"https://encrypted-tbn3.gstatic.com/faviconV2?url=https://www.disabilityscoop.com&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL",,https://www.disabilityscoop.com/2024/10/18/disney-movie-to-star-actress-with-cerebral-palsy/31118/,https://www.disabilityscoop.com/wp-content/uploads/2024/10/ds241018_disney-668x418@2x.jpg,2024-10-18 03:28:00+00:00,2024-10-18,03:28:00,encrypted-tbn3.gstatic.com,www.disabilityscoop.com,www.disabilityscoop.com,48,111,2024-10-18,17,0.1772655259822559,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,0.0,1.0,Neutral,0.0,0.0
69,the  best movies on apple tv right now october ,block,,WIRED,https://lh3.googleusercontent.com/glGHGpbYzksKAWY0zPxk7YYJrqE5FF5dALI27SaNZaeqEoUhgEUH4vo_DX00DRdkEjcVJCQkmNA,Angela Watercutter,https://www.wired.com/story/best-apple-tv-plus-movies/,https://media.wired.com/photos/670e934b8dfa43c4601c1d58/master/w_2560%2Cc_limit/AppleTV-MovieGuide-The_Last_of_the_Sea_Women-Culture-0101.jpg,2024-10-17 19:00:00+00:00,2024-10-17,19:00:00,lh3.googleusercontent.com,www.wired.com,media.wired.com,47,534,2024-10-17,18,0.7784970982589552,"{'neg': 0.0, 'neu': 0.656, 'pos': 0.344, 'compound': 0.6369}",0.6369,0.344,0.0,0.656,Positive,0.6428571428571428,0.6428571428571428
